Time,Channel A,Frequency,Triangular,Rectangular,Channel A
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
-0.81949767,0.5034028,502.3289964,-73.0816,-48.23094,-98.38928
-0.81899367,-0.00561541,502.3895472,-98.01856,-56.79356,-95.35149
-0.81848967,-0.504532,502.4500979,-77.74999,-46.72362,-86.95553
-0.81798567,0.0171514,502.5106487,-72.50921,-56.21518,-94.88002
-0.81748167,0.5035249,502.5711994,-84.52654,-49.40311,-100.0114
-0.81697767,-0.03012177,502.6317502,-84.08852,-48.72919,-88.74922
-0.81647367,-0.5035554,502.6923009,-73.93065,-60.70437,-93.34634
-0.81596967,0.04480117,502.7528517,-81.22162,-47.78285,-99.6795
-0.81546567,0.5010224,502.8134024,-100.6303,-55.28616,-98.18989
-0.81496167,-0.0549028,502.8739532,-76.80406,-51.02135,-99.29276
-0.81445767,-0.5027924,502.9345039,-78.65634,-49.24319,-93.69147
-0.81395367,0.06894131,502.9950547,-101.3932,-65.94991,-98.59199
-0.81344967,0.4980316,503.0556054,-80.67577,-48.79376,-106.2057
-0.81294567,-0.08154546,503.1161561,-77.48941,-54.72633,-95.51575
-0.81244167,-0.4944609,503.1767069,-97.60237,-52.65145,-96.21255
-0.81193767,0.09308145,503.2372576,-88.39173,-49.79307,-96.41644
-0.81143367,0.4959258,503.2978084,-77.39238,-75.75048,-98.82086
-0.81092967,-0.1060518,503.3583591,-85.5159,-49.83848,-97.52599
-0.81042567,-0.4898526,503.4189099,-94.14371,-54.35582,-94.16678
-0.80992167,0.118717,503.4794606,-78.59137,-54.44546,-93.88979
-0.80941767,0.4898221,503.5400114,-81.61165,-50.32067,-103.7934
-0.80891367,-0.1285745,503.6005621,-110.529,-77.42537,-99.15923
-0.80840967,-0.484756,503.6611129,-83.00445,-50.86214,-95.34298
-0.80790567,0.1422468,503.7216636,-80.85509,-54.10798,-96.64572
-0.80740167,0.4810022,503.7822144,-101.4633,-56.41927,-94.50837
-0.80689767,-0.1543321,503.8427651,-89.13171,-50.81451,-99.25941
-0.80639367,-0.478164,503.9033159,-81.75266,-68.17321,-96.60846
-0.80588967,0.1696219,503.9638666,-96.51532,-51.82451,-93.97699
-0.80538567,0.4752648,504.0244173,-98.0992,-53.97427,-100.245
-0.80488167,-0.1798456,504.0849681,-80.94009,-58.41048,-100.3075
-0.80437767,-0.4683371,504.1455188,-85.55829,-51.37358,-97.74637
-0.80387367,0.1929991,504.2060696,-111.7392,-64.78442,-96.12375
-0.80336967,0.4654378,504.2666203,-83.90434,-52.94331,-92.01125
-0.80286567,-0.204474,504.3271711,-82.99427,-53.96452,-96.71325
-0.80236167,-0.4596088,504.3877218,-97.05924,-60.98083,-94.36409
-0.80185767,0.2150334,504.4482726,-87.38219,-51.92937,-89.94754
-0.80135367,0.45262,504.5088233,-82.17422,-62.50113,-93.26077
-0.80084967,-0.2245247,504.5693741,-92.44067,-54.10582,-95.39616
-0.80034567,-0.4488968,504.6299248,-92.73365,-53.93303,-91.86148
-0.79984167,0.2361827,504.6904756,-83.02824,-63.89826,-94.96769
-0.79933767,0.442671,504.7510263,-89.53515,-52.53754,-100.7692
-0.79883367,-0.2474136,504.8115771,-110.1514,-60.91402,-96.67598
-0.79832967,-0.4379711,504.8721278,-85.81165,-55.28185,-95.26134
-0.79782567,0.2593463,504.9326786,-86.51887,-54.04062,-102.3072
-0.79732167,0.4304636,504.9932293,-106.8841,-67.99669,-96.27479
-0.79681767,-0.2690817,505.05378,-88.58478,-53.16429,-90.84956
-0.79631367,-0.4232612,505.1143308,-83.75663,-59.82665,-96.09905
-0.79580967,0.2801294,505.1748815,-91.35707,-56.66225,-99.25567
-0.79530567,0.4156621,505.2354323,-90.19339,-54.0928,-93.52425
-0.79480167,-0.2889798,505.295983,-85.14915,-74.48964,-99.94198
-0.79429767,-0.4068423,505.3565338,-97.05174,-53.78313,-108.6878
-0.79379367,0.3015229,505.4170845,-104.9981,-58.99654,-104.1062
-0.79328967,0.4020814,505.4776353,-89.18908,-57.98918,-102.4116
-0.79278567,-0.3093967,505.538186,-91.31339,-54.31029,-97.54388
-0.79228167,-0.3934141,505.5987368,-101.5647,-106.146,-99.66035
-0.79177767,0.322428,505.6592875,-87.27068,-54.46663,-98.75195
-0.79127367,0.3854183,505.7198383,-86.11164,-58.42834,-93.15634
-0.79076967,-0.3303018,505.780389,-107.2535,-59.47744,-92.2189
-0.79026567,-0.3762322,505.8409398,-104.45,-54.66046,-93.29865
-0.78976167,0.3394879,505.9014905,-92.41245,-74.55585,-93.1761
-0.78925767,0.3686025,505.9620412,-97.43259,-55.26422,-91.97608
-0.78875367,-0.3497116,506.022592,-96.52397,-57.80699,-93.10097
-0.78824967,-0.3598132,506.0831427,-86.60773,-61.16127,-92.92077
-0.78774567,0.3575243,506.1436935,-90.45502,-54.85032,-94.59723
-0.78724166,0.3515732,506.2042442,-96.63769,-69.92987,-95.99272
-0.78673766,-0.3688772,506.264795,-89.65923,-56.05128,-96.07336
-0.78623366,-0.3404035,506.3253457,-90.37406,-57.5741,-106.3565
-0.78572966,0.3753166,506.3858965,-101.1981,-63.18548,-109.934
-0.78522566,0.3316447,506.4464472,-95.54224,-55.20699,-99.88158
-0.78472166,-0.3829463,506.506998,-88.6442,-67.04002,-108.3742
-0.78421766,-0.3209632,506.5675487,-97.68638,-57.00646,-102.8911
-0.78371366,0.3917661,506.6280995,-99.7757,-57.35693,-104.2562
-0.78320966,0.3142186,506.6886502,-90.04964,-65.77644,-103.6385
-0.78270566,-0.399884,506.749201,-96.86868,-55.5792,-98.16467
-0.78220166,-0.3017975,506.8097517,-110.4692,-64.95207,-95.9812
-0.78169766,0.4083071,506.8703025,-91.52803,-57.97439,-94.84856
-0.78119366,0.2908414,506.9308532,-89.86458,-57.24044,-95.98812
-0.78068966,-0.4135563,506.9914039,-96.52063,-69.21919,-94.69308
-0.78018566,-0.280282,507.0519547,-92.26445,-55.9746,-93.42249
-0.77968166,0.4218879,507.1125054,-90.85954,-63.43801,-95.7065
-0.77917766,0.272042,507.1730562,-103.7287,-58.96786,-98.88785
-0.77867366,-0.4291207,507.2336069,-103.1216,-57.20349,-103.6304
-0.77816966,-0.2601092,507.2941577,-92.65095,-73.76739,-116.1805
-0.77766566,0.4361705,507.3547084,-100.3648,-56.50142,-110.1813
-0.77716166,0.2503738,507.4152592,-106.9743,-62.37754,-97.68071
-0.77665766,-0.4419385,507.4758099,-90.56097,-60.18799,-93.71708
-0.77615366,-0.2394482,507.5363607,-89.70883,-57.26107,-95.54572
-0.77564966,0.445906,507.5969114,-95.03754,-85.36705,-91.47069
-0.77514566,0.2277291,507.6574622,-90.28306,-57.01278,-89.26971
-0.77464166,-0.4521317,507.7180129,-88.53772,-61.54482,-92.15784
-0.77413766,-0.2142094,507.7785637,-93.59502,-61.64211,-92.86503
-0.77363366,0.4611957,507.8391144,-95.46075,-57.22186,-91.52535
-0.77312966,0.2050844,507.8996652,-94.40065,-83.31664,-92.67253
-0.77262566,-0.4659566,507.9602159,-101.2642,-57.57778,-92.85369
-0.77212166,-0.1904355,508.0207666,-99.21382,-60.87556,-95.179
-0.77161766,0.469161,508.0813174,-94.75128,-63.02326,-94.29442
-0.77111366,0.1807001,508.1418681,-103.1261,-57.38768,-91.32676
-0.77060966,-0.4712974,508.2024189,-98.07449,-75.42496,-94.82098
-0.77010566,-0.1679128,508.2629696,-109.3413,-58.40315,-100.5637
-0.76960166,0.4763939,508.3235204,-99.10081,-60.30907,-98.63923
-0.76909766,0.1586657,508.3840711,-111.018,-64.86258,-111.7728
-0.76859366,-0.4788964,508.4446219,-98.27843,-57.59521,-94.4925
-0.76808966,-0.1423994,508.5051726,-90.76265,-70.85223,-92.73888
-0.76758566,0.4833522,508.5657234,-92.33955,-59.15493,-91.60954
-0.76708166,0.1338847,508.6262741,-90.5442,-59.78507,-88.55811
-0.76657766,-0.4882351,508.6868249,-87.54768,-66.63901,-88.90305
-0.76607366,-0.1199988,508.7473756,-92.9712,-57.89135,-90.90331
-0.76556966,0.4898221,508.8079264,-104.2853,-68.3184,-90.21539
-0.76506566,0.1095004,508.8684771,-94.56001,-59.90369,-91.6356
-0.76456166,-0.4939726,508.9290278,-93.26432,-59.72582,-95.42433
-0.76405766,-0.09646901,508.9895786,-98.4409,-69.81205,-94.37255
-0.76355366,0.4951628,509.0501293,-99.2128,-58.17953,-93.53545
-0.76304966,0.08325449,509.1106801,-99.01141,-66.34345,-91.75072
-0.76254566,-0.498703,509.1712308,-101.8837,-60.77484,-90.69339
-0.76204166,-0.07034516,509.2317816,-97.92542,-59.53744,-92.33807
-0.76153766,0.5021515,509.2923323,-100.0413,-73.81689,-91.0695
-0.76103366,0.05746635,509.3528831,-100.8475,-58.4526,-89.83524
-0.76052966,-0.5018159,509.4134338,-97.10071,-65.22578,-92.99982
-0.76002566,-0.04443495,509.4739846,-106.4194,-61.90309,-95.1571
-0.75952166,0.503647,509.5345353,-101.8423,-59.36833,-93.60642
-0.75901766,0.03360088,509.5950861,-109.3008,-79.92389,-98.40287
-0.75851366,-0.5025483,509.6556368,-99.29757,-58.92015,-104.0386
-0.75800966,-0.01806696,509.7161876,-99.8191,-64.00516,-103.6049
-0.75750566,0.506119,509.7767383,-102.8084,-62.87319,-101.3929
-0.75700166,0.00683615,509.8372891,-96.88279,-59.33236,-95.00419
-0.75649766,-0.5042878,509.8978398,-90.07484,-93.08223,-95.87409
-0.75599366,0.00607318,509.9583905,-93.38148,-59.5528,-96.01445
-0.75548966,0.503647,510.0189413,-94.85606,-63.32256,-92.34787
-0.75498566,-0.0187994,510.079492,-93.55426,-64.35532,-92.10321
-0.75448166,-0.5039216,510.1400428,-96.88268,-59.47484,-93.59776
-0.75397766,0.03036592,510.2005935,-110.3314,-80.35022,-93.70815
-0.75347366,0.5038911,510.2611443,-100.5694,-60.08582,-94.55437
-0.75296966,-0.0426954,510.321695,-97.61517,-62.62579,-98.3018
-0.75246566,-0.5021821,510.3822458,-104.0222,-66.01508,-100.9061
-0.75196166,0.05612354,510.4427965,-99.65598,-59.48959,-102.3938
-0.75145766,0.5020295,510.5033473,-96.14854,-74.6502,-106.8417
-0.75095366,-0.06772057,510.563898,-109.1029,-60.68132,-97.60169
-0.75044966,-0.4990692,510.6244488,-105.502,-62.1302,-97.69395
-0.74994566,0.08313242,510.6849995,-101.2074,-67.88625,-94.37961
-0.74944166,0.4958037,510.7455503,-98.19518,-59.57634,-91.69626
-0.74893766,-0.09323405,510.806101,-94.20017,-71.95525,-94.58417
-0.74843366,-0.4917142,510.8666517,-107.8478,-61.48952,-98.74223
-0.74792966,0.1057772,510.9272025,-101.824,-61.77206,-98.66736
-0.74742566,0.4915616,510.9877532,-101.6152,-70.21018,-107.1634
-0.74692166,-0.1164891,511.048304,-95.49758,-59.87805,-101.0467
-0.74641766,-0.4883572,511.1088547,-91.83766,-69.5318,-106.1155
-0.74591366,0.1314127,511.1694055,-98.36106,-62.36461,-120.6985
-0.74540966,0.4829859,511.2299562,-117.6789,-61.51866,-103.3086
-0.74490566,-0.1427656,511.290507,-123.0689,-73.85026,-96.68992
-0.74440166,-0.481399,511.3510577,-102.8657,-60.16667,-90.70276
-0.74389766,0.1565294,511.4116085,-97.29343,-67.49912,-89.36112
-0.74339366,0.4776147,511.4721592,-97.85043,-63.26648,-88.43338
-0.74288966,-0.1654103,511.53271,-94.71908,-61.05727,-87.57638
-0.74238566,-0.4727927,511.5932607,-92.12123,-77.10141,-89.07146
-0.74188166,0.1808222,511.6538115,-94.07744,-60.51983,-91.77306
-0.74137766,0.4674215,511.7143622,-97.66402,-66.361,-93.84695
-0.74087366,-0.1891842,511.774913,-107.9845,-64.15167,-98.89542
-0.74036966,-0.4629658,511.8354637,-99.06845,-61.09533,-101.8417
-0.73986566,0.2034669,511.8960144,-93.57629,-85.34497,-99.52839
-0.73936166,0.4599445,511.9565652,-98.32857,-61.02386,-95.9193
-0.73885766,-0.2114628,512.0171159,-100.3451,-65.40623,-95.53294
-0.73835366,-0.4528947,512.0776667,-96.62187,-65.50494,-98.11794
-0.73784966,0.2262337,512.1382174,-98.0293,-61.01046,-100.7458
-0.73734566,0.4501175,512.1987682,-106.8103,-88.91566,-107.9742
-0.73684166,-0.2351146,512.2593189,-98.40416,-61.40133,-109.8079
-0.73633766,-0.4424268,512.3198697,-95.48949,-64.64927,-98.99687
-0.73583366,0.2502518,512.3804204,-100.0054,-66.80743,-94.69636
-0.73532966,0.4360484,512.4409712,-98.96051,-61.05611,-92.6094
-0.73482566,-0.2573931,512.5015219,-96.57922,-78.88595,-93.66947
-0.73432166,-0.4293649,512.5620727,-98.33801,-61.9013,-95.73483
-0.73381766,0.2701804,512.6226234,-102.0665,-64.01838,-97.84735
-0.73331366,0.4216132,512.6831742,-97.98943,-68.10358,-98.03043
-0.73280966,-0.2797937,512.7437249,-115.5191,-61.21283,-95.68669
-0.73230566,-0.4143193,512.8042757,-95.25086,-75.70116,-99.08502
-0.73180166,0.2914518,512.8648264,-101.9648,-62.78774,-101.9306
-0.73129766,0.4070559,512.9253771,-108.3762,-63.65412,-98.65633
-0.73079366,-0.30018,512.9859279,-117.9358,-70.49752,-102.1637
-0.73028966,-0.4007385,513.0464786,-103.4536,-61.45802,-98.57341
-0.72978566,0.3114719,513.1070294,-95.06127,-72.0894,-97.19066
-0.72928166,0.3957335,513.1675801,-94.58782,-63.56475,-97.34305
-0.72877766,-0.3179724,513.2281309,-95.60253,-63.14881,-95.78253
-0.72827366,-0.3845637,513.2886816,-98.12621,-73.17216,-98.94945
-0.72776966,0.3310343,513.3492324,-104.0996,-61.64843,-113.9801
-0.72726566,0.3793145,513.4097831,-100.1747,-69.90154,-108.3929
-0.72676166,-0.3383892,513.4703339,-98.8263,-64.28027,-101.9113
-0.72625766,-0.3645436,513.5308846,-101.8277,-62.89252,-96.14376
-0.72575366,0.3509323,513.5914354,-102.3394,-76.66577,-96.61323
-0.72524966,0.3586535,513.6519861,-102.0559,-62.00869,-99.06152
-0.72474566,-0.3574328,513.7125369,-110.0256,-68.254,-96.85944
-0.72424166,-0.3513291,513.7730876,-107.5546,-65.24324,-95.74212
-0.72373766,0.3671072,513.8336383,-102.7428,-62.59301,-98.55531
-0.72323366,0.3442183,513.8941891,-116.9347,-83.34695,-97.72102
-0.72272966,-0.3756218,513.9547398,-98.46815,-62.06339,-96.12204
-0.72222566,-0.3324381,514.0152906,-98.46642,-67.505,-96.0162
-0.72172166,0.3830378,514.0758413,-96.35007,-66.10202,-94.36224
-0.72121766,0.3225501,514.1363921,-96.35468,-62.69975,-92.71355
-0.72071366,-0.3920408,514.1969428,-100.3425,-100.4463,-93.24747
-0.72020966,-0.3118992,514.2574936,-104.2512,-62.8288,-93.12748
-0.71970566,0.3997314,514.3180443,-105.8128,-66.39989,-94.24185
-0.71920166,0.3026521,514.3785951,-97.64835,-67.73912,-97.11507
-0.71869766,-0.4085818,514.4391458,-95.40056,-62.4432,-102.4611
-0.71819366,-0.290994,514.4996966,-99.692,-83.44921,-108.1034
-0.71768966,0.4151433,514.5602473,-105.8399,-63.04828,-110.8615
-0.71718566,0.2847377,514.6207981,-98.69299,-65.81698,-103.4384
-0.71668166,-0.420423,514.6813488,-96.1869,-68.87216,-101.6795
-0.71617766,-0.2705771,514.7418996,-98.79881,-62.70754,-96.16126
-0.71567366,0.428724,514.8024503,-129.9106,-77.62245,-95.08923
-0.71516966,0.2602008,514.863001,-108.6905,-63.85175,-95.42817
-0.71466566,-0.4354686,514.9235518,-101.5184,-65.04928,-94.94641
-0.71416166,-0.2484207,514.9841025,-98.2673,-70.8073,-95.35218
-0.71365766,0.4431593,515.0446533,-100.2126,-62.72113,-97.17907
-0.71315366,0.2385632,515.105204,-107.9259,-74.07192,-94.9707
-0.71264966,-0.4469131,515.1657548,-104.3086,-64.35629,-93.79166
-0.71214566,-0.2263863,515.2263055,-98.62309,-64.69724,-95.17925
-0.71164166,0.4523759,515.2868563,-101.5092,-73.29468,-93.90374
-0.71113766,0.2156438,515.347407,-104.312,-62.77117,-93.09975
-0.71063366,-0.4591205,515.4079578,-97.1666,-72.26163,-98.23875
-0.71012966,-0.2041078,515.4685085,-100.3196,-65.32645,-114.2427
-0.70962566,0.4643086,515.5290593,-106.828,-64.17731,-103.7987
-0.70912166,0.1940062,515.58961,-97.16798,-76.78357,-99.61328
-0.70861766,-0.4685812,515.6501608,-91.75252,-62.72408,-96.7014
-0.70811366,-0.1794794,515.7107115,-93.07503,-70.66913,-95.89786
-0.70760966,0.4732811,515.7712623,-98.73068,-65.73753,-93.94022
-0.70710566,0.1682485,515.831813,-121.8356,-64.16631,-92.77344
-0.70660166,-0.474929,515.8923637,-94.42053,-79.4117,-96.71761
-0.70609766,-0.1561937,515.9529145,-92.62025,-63.51358,-99.43614
-0.70559366,0.4819788,516.0134652,-95.43072,-69.11066,-97.73518
-0.70508966,0.1444746,516.074016,-102.7041,-67.07025,-97.04314
-0.70458566,-0.484756,516.1345667,-102.4211,-63.80457,-96.18062
-0.70408166,-0.1316874,516.1951175,-98.8745,-87.88168,-96.72184
-0.70357766,0.4884487,516.2556682,-111.2333,-63.74057,-97.56306
-0.70307366,0.1190832,516.316219,-106.6282,-68.1469,-95.38214
-0.70256966,-0.4894864,516.3767697,-103.6789,-68.07713,-96.05582
-0.70206566,-0.1082797,516.4373205,-103.4929,-63.86856,-97.95773
-0.70156166,0.4940642,516.4978712,-103.2228,-90.00935,-96.62347
-0.70105766,0.09543138,516.558422,-102.5374,-64.11412,-95.26078
-0.70055366,-0.4949492,516.6189727,-104.4328,-67.27531,-96.47961
-0.70004966,-0.08340709,516.6795235,-109.0292,-69.3686,-96.90086
-0.69954566,0.4975432,516.7400742,-101.7384,-63.72007,-97.62153
-0.69904166,0.07165746,516.8006249,-94.9696,-83.42676,-106.5317
-0.69853766,-0.4995575,516.8611757,-104.309,-64.84216,-109.8531
-0.69803366,-0.05764946,516.9217264,-97.61497,-66.83353,-117.139
-0.69752966,0.502884,516.9822772,-94.06367,-71.7683,-104.915
-0.69702566,0.04678487,517.0428279,-95.90107,-63.71003,-96.54026
-0.69652166,-0.5031587,517.1033787,-100.2219,-76.80657,-95.65227
-0.69601766,-0.03262429,517.1639294,-103.1032,-65.1986,-96.87148
-0.69551366,0.503647,517.2244802,-107.7304,-66.05295,-98.15716
-0.69500966,0.02063051,517.2850309,-98.98618,-72.90718,-109.4379
-0.69450566,-0.5060274,517.3455817,-101.2113,-63.99274,-103.6045
-0.69400166,-0.00674459,517.4061324,-109.6081,-74.29971,-100.3419
-0.69349766,0.5032502,517.4666832,-104.7517,-66.05457,-96.80147
-0.69299366,-0.00436415,517.5272339,-101.9289,-65.51462,-92.98981
-0.69248966,-0.5081332,517.5877847,-98.57922,-75.45848,-92.27225
-0.69198566,0.02038636,517.6483354,-98.77818,-64.12787,-93.31017
-0.69148166,0.5041353,517.7088862,-99.69917,-72.09364,-93.59185
-0.69097766,-0.02838221,517.7694369,-99.4995,-66.53346,-95.76376
-0.69047366,-0.5023041,517.8299876,-107.7936,-65.38919,-101.4721
-0.68996966,0.04702902,517.8905384,-102.4065,-78.91145,-99.80772
-0.68946566,0.5027619,517.9510891,-99.00681,-64.41911,-97.35536
-0.68896166,-0.05426191,518.0116399,-97.59591,-70.8482,-97.56687
-0.68845766,-0.4993133,518.0721906,-99.73627,-67.74705,-95.24608
-0.68795366,0.07003998,518.1327414,-105.2309,-64.97697,-94.28297
-0.68744966,0.4986725,518.1932921,-109.2421,-85.25577,-93.69859
-0.68694566,-0.08127079,518.2538429,-95.4882,-64.48764,-93.5829
-0.68644166,-0.4970855,518.3143936,-92.45338,-70.12046,-95.89654
-0.68593766,0.09506515,518.3749444,-95.71693,-68.92014,-97.47197
-0.68543366,0.4943083,518.4354951,-101.5473,-64.91189,-98.34495
-0.68492966,-0.1050447,518.4960459,-109.2783,-107.2324,-109.2167
-0.68442566,-0.4914701,518.5565966,-102.0025,-64.96215,-100.3474
-0.68392166,0.1168554,518.6171474,-97.05679,-68.97407,-97.33995
-0.68341766,0.4901883,518.6776981,-98.18866,-70.26334,-94.01964
-0.68291366,-0.1309244,518.7382488,-101.0691,-64.774,-91.78947
-0.68240966,-0.4823756,518.7987996,-103.2835,-85.01483,-93.82452
-0.68190566,0.1413617,518.8593503,-98.75645,-65.51814,-98.29414
-0.68140166,0.4816126,518.9199011,-101.2305,-67.70284,-100.6823
-0.68089766,-0.1532029,518.9804518,-106.9407,-71.3255,-105.3819
-0.68039366,-0.4756615,519.0410026,-97.91161,-64.5954,-102.2016
-0.67988966,0.1676077,519.1015533,-97.68732,-80.52453,-99.36744
-0.67938566,0.4743797,519.1621041,-100.1491,-65.86961,-95.98434
-0.67888166,-0.1792352,519.2226548,-97.03542,-67.33414,-93.47563
-0.67837766,-0.4683371,519.2832056,-95.96722,-72.64952,-92.1665
-0.67787366,0.1919004,519.3437563,-96.80289,-64.88608,-90.52585
-0.67736966,0.465804,519.4043071,-94.42181,-77.30239,-90.46001
-0.67686566,-0.2028565,519.4648578,-94.7401,-66.79006,-90.87059
-0.67636166,-0.460097,519.5254086,-95.89256,-66.70541,-90.32623
-0.67585766,0.2149113,519.5859593,-97.13088,-74.69196,-91.07564
-0.67535366,0.455092,519.6465101,-106.6599,-65.07137,-93.04489
-0.67484966,-0.2247688,519.7070608,-111.6691,-74.55684,-93.74545
-0.67434566,-0.4490188,519.7676115,-107.8733,-67.26914,-96.09258
-0.67384166,0.2364269,519.8281623,-104.5892,-66.69814,-102.6457
-0.67333766,0.441908,519.888713,-127.558,-78.42738,-102.7061
-0.67283366,-0.2463149,519.9492638,-114.5495,-65.30623,-98.80658
-0.67232966,-0.4379711,520.0098145,-108.1763,-72.56848,-97.79115
-0.67182566,0.2591021,520.0703653,-100.5451,-68.26205,-96.01596
-0.67132166,0.4303415,520.130916,-97.58139,-66.17499,-94.58434
-0.67081766,-0.2688375,520.1914668,-98.0002,-83.12222,-93.6711
-0.67031366,-0.4206671,520.2520175,-100.0303,-65.40199,-93.11502
-0.66980966,0.2816248,520.3125683,-103.5653,-71.23383,-92.91971
-0.66930566,0.4148991,520.373119,-102.837,-68.97342,-93.55218
-0.66880166,-0.2889798,520.4336698,-101.4126,-66.05726,-95.24478
-0.66829766,-0.406476,520.4942205,-101.456,-92.46727,-95.23865
-0.66779366,0.301645,520.5547713,-101.0951,-65.71223,-94.3692
-0.66728966,0.4023255,520.615322,-101.6569,-70.42603,-96.21276
-0.66678566,-0.3095187,520.6758728,-107.5271,-70.28098,-98.40865
-0.66628166,-0.3934141,520.7364235,-110.6906,-65.88138,-101.2337
-0.66577766,0.3193152,520.7969742,-104.504,-94.05876,-125.3989
-0.66527366,0.3851741,520.857525,-108.6776,-66.27142,-101.9339
-0.66476966,-0.3291726,520.9180757,-97.32613,-69.56489,-101.476
-0.66426566,-0.3747368,520.9786265,-96.22644,-72.03699,-98.44513
-0.66376166,0.3386029,521.0391772,-98.87729,-65.72453,-94.66727
-0.66325766,0.3699759,521.099728,-102.6695,-82.8793,-94.64742
-0.66275366,-0.3488571,521.1602787,-108.8849,-66.67725,-95.65074
-0.66224966,-0.358684,521.2208295,-105.003,-68.52596,-95.52495
-0.66174566,0.359508,521.2813802,-99.75169,-72.97038,-97.59037
-0.66124166,0.3516953,521.341931,-99.89346,-65.89932,-99.00314
-0.66073766,-0.3681448,521.4024817,-100.4725,-78.51696,-97.99088
-0.66023366,-0.3408917,521.4630325,-99.67096,-67.25236,-97.69851
-0.65972966,0.3774529,521.5235832,-100.3076,-67.85355,-97.32365
