Time,Channel A,Frequency,Rectangular,Hann,Flat-top
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
3.98034205,-0.5019379,,,,
3.98084605,-0.498825,,,,
3.98135005,-0.5003204,,,,
3.98185405,-0.50206,,,,
3.98235805,-0.5003204,,,,
3.98286205,-0.4995575,,,,
3.98336605,-0.5010529,,,,
3.98387005,-0.5027924,,,,
3.98437405,-0.5005646,,,,
3.98487805,-0.5034333,,,,
3.98538205,-0.4993133,,,,
3.98588605,-0.4994354,,,,
3.98639006,-0.4991913,,,,
3.98689406,-0.4995575,,,,
3.98739806,-0.5003204,,,,
3.98790206,-0.5003204,,,,
3.98840606,-0.49794,,,,
3.98891006,-0.4998016,,,,
3.98941406,-0.50206,,,,
3.98991806,-0.5008087,,,,
3.99042206,-0.5000458,,,,
3.99092606,-0.4999237,,,,
3.99143006,-0.5014191,,,,
3.99193406,-0.4989471,,,,
3.99243806,-0.4989471,,,,
3.99294206,-0.4994354,,,,
3.99344606,-0.5006866,,,,
3.99395006,-0.4983062,,,,
3.99445406,-0.5009308,,,,
3.99495806,-0.50206,,,,
3.99546206,-0.501175,,,,
3.99596606,-0.5008087,,,,
3.99647006,-0.5009308,,,,
3.99697406,-0.5000458,,,,
3.99747806,-0.5005646,,,,
3.99798206,-0.498825,,,,
3.99848606,-0.5015412,,,,
3.99899006,-0.4990692,,,,
3.99949406,-0.5015412,,,,
3.99999806,-0.3367718,,,,
4.00050206,0.5059969,,,,
4.00100606,0.5038911,,,,
4.00151006,0.5019074,,,,
4.00201406,0.5013886,,,,
4.00251806,0.5016328,,,,
4.00302206,0.5030061,,,,
4.00352606,0.5021515,,,,
4.00403006,0.5017853,,,,
4.00453406,0.4998932,,,,
4.00503806,0.4997711,,,,
4.00554206,0.5005341,,,,
4.00604606,0.502884,,,,
4.00655006,0.4982757,,,,
4.00705406,0.502884,,,,
4.00755806,0.5005341,,,,
4.00806206,0.5009003,,,,
4.00856606,0.499649,,,,
4.00907006,0.5015107,,,,
4.00957406,0.5006561,,,,
4.01007806,0.5005341,,,,
4.01058206,0.5025178,,,,
4.01108606,0.5011445,,,,
4.01159006,0.5011445,,,,
4.01209406,0.5006561,,,,
4.01259806,0.4994049,,,,
4.01310206,0.5012665,,,,
4.01360606,0.5001678,,,,
4.01411006,0.5017853,,,,
4.01461406,0.5006561,,,,
4.01511806,0.5019074,,,,
4.01562206,0.5002899,,,,
4.01612606,0.5007782,,,,
4.01663006,0.5007782,,,,
4.01713406,0.5009003,,,,
4.01763806,0.5011445,,,,
4.01814206,0.5002899,,,,
4.01864606,0.5002899,,,,
4.01915006,0.4998932,,,,
4.01965406,0.5017853,,,,
4.02015806,0.5021515,,,,
4.02066206,0.5002899,,,,
4.02116606,0.5009003,,,,
4.02167006,0.5002899,,,,
4.02217406,0.4997711,,,,
4.02267806,0.5005341,,,,
4.02318206,0.4991607,,,,
4.02368606,0.4992828,,,,
4.02419006,0.4983978,,,,
4.02469406,0.4990387,,,,
4.02519806,0.4976653,,,,
4.02570206,0.5010224,,,,
4.02620606,0.5019074,,,,
4.02671006,0.4997711,,,,
4.02721406,0.4991607,,,,
4.02771806,0.499527,,,,
4.02822206,0.4997711,,,,
4.02872606,0.5001678,,,,
4.02923006,0.5011445,,,,
4.02973406,0.5007782,,,,
4.03023806,0.499649,,,,
4.03074206,0.4992828,,,,
4.03124606,0.499649,,,,
4.03175006,0.5009003,,,,
4.03225406,0.5010224,,,,
4.03275806,0.5013886,,,,
4.03326206,0.5017853,,,,
4.03376606,0.5016328,,,,
4.03427006,0.5000153,,,,
4.03477406,0.5012665,,,,
4.03527806,0.5017853,,,,
4.03578206,0.5013886,,,,
4.03628606,0.5019074,,,,
4.03679006,0.4981536,,,,
4.03729406,0.5000153,,,,
4.03779806,0.4997711,,,,
4.03830206,0.500412,,,,
4.03880606,0.5015107,,,,
4.03931006,0.4992828,,,,
4.03981406,0.5013886,,,,
4.04031806,0.5015107,,,,
4.04082206,0.5005341,,,,
4.04132606,0.5012665,,,,
4.04183006,0.5019074,,,,
4.04233406,0.5001678,,,,
4.04283806,0.499527,,,,
4.04334206,0.5010224,,,,
4.04384606,0.4974212,,,,
4.04435006,0.499527,,,,
4.04485406,0.5010224,,,,
4.04535806,0.5011445,,,,
4.04586206,0.5041353,,,,
4.04636606,0.4994049,,,,
4.04687006,0.5030061,,,,
4.04737406,0.5006561,,,,
4.04787806,0.5031282,,,,
4.04838206,0.5007782,,,,
4.04888606,0.4991607,,,,
4.04939006,0.4990387,,,,
4.04989406,0.5020295,,,,
4.05039806,0.500412,,,,
4.05090206,0.5002899,,,,
4.05140606,0.4985198,,,,
4.05191006,0.4997711,,,,
4.05241406,0.4992828,,,,
4.05291806,0.5001678,,,,
4.05342206,0.4986725,,,,
4.05392606,0.500412,,,,
4.05443006,0.5009003,,,,
4.05493406,0.4994049,,,,
4.05543806,0.4997711,,,,
4.05594206,0.5020295,,,,
4.05644606,0.5019074,,,,
4.05695006,0.5020295,,,,
4.05745406,0.5013886,,,,
4.05795806,0.5011445,,,,
4.05846206,0.5006561,,,,
4.05896606,0.5009003,,,,
4.05947006,0.5001678,,,,
4.05997406,0.5009003,,,,
4.06047806,0.4991607,,,,
4.06098206,0.5006561,,,,
4.06148606,0.4992828,,,,
4.06199006,0.5007782,,,,
4.06249406,0.5007782,,,,
4.06299806,0.5015107,,,,
4.06350206,0.5015107,,,,
4.06400606,0.5007782,,,,
4.06451006,0.4997711,,,,
4.06501406,0.500412,,,,
4.06551806,0.4985198,,,,
4.06602206,0.5026398,,,,
4.06652606,0.4982757,,,,
4.06703006,0.4994049,,,,
4.06753406,0.5016328,,,,
4.06803806,0.4998932,,,,
4.06854206,0.5007782,,,,
4.06904606,0.5009003,,,,
4.06955006,0.499527,,,,
4.07005406,0.5020295,,,,
4.07055806,0.4980316,,,,
4.07106206,0.499649,,,,
4.07156606,0.5001678,,,,
4.07207006,0.5011445,,,,
4.07257406,0.4997711,,,,
4.07307806,0.4998932,,,,
4.07358206,0.5016328,,,,
4.07408606,0.5021515,,,,
4.07459006,0.4997711,,,,
4.07509406,0.4990387,,,,
4.07559806,0.500412,,,,
4.07610206,0.4997711,,,,
4.07660606,0.5013886,,,,
4.07711006,0.5017853,,,,
4.07761406,0.4990387,,,,
4.07811806,0.4997711,,,,
4.07862206,0.500412,,,,
4.07912606,0.5013886,,,,
4.07963006,0.5026398,,,,
4.08013406,0.4998932,,,,
4.08063806,0.4986725,,,,
4.08114206,0.4992828,,,,
4.08164606,0.4991607,,,,
4.08215006,0.499527,,,,
4.08265406,0.5019074,,,,
4.08315806,0.4992828,,,,
4.08366206,0.500412,,,,
4.08416606,0.5002899,,,,
4.08467006,0.5010224,,,,
4.08517406,0.5005341,,,,
4.08567806,0.5005341,,,,
4.08618206,0.4986725,,,,
4.08668606,0.4990387,,,,
4.08719006,0.5011445,,,,
4.08769406,0.4990387,,,,
4.08819806,0.4987945,,,,
4.08870206,0.500412,,,,
4.08920606,0.5012665,,,,
4.08971006,0.5015107,,,,
4.09021406,0.5011445,,,,
4.09071806,0.4998932,,,,
4.09122206,0.4994049,,,,
4.09172606,0.4990387,,,,
4.09223006,0.4998932,,,,
4.09273406,0.5009003,,,,
4.09323806,0.5016328,,,,
4.09374206,0.5009003,,,,
4.09424606,0.4992828,,,,
4.09475006,0.499649,,,,
4.09525406,0.499649,,,,
4.09575806,0.5012665,,,,
4.09626206,0.5001678,,,,
4.09676606,0.499527,,,,
4.09727006,0.4992828,,,,
4.09777406,0.5015107,,,,
4.09827806,0.499649,,,,
4.09878206,0.5021515,,,,
4.09928606,0.5001678,,,,
4.09979006,0.5007782,,,,
4.10029406,0.500412,,,,
4.10079806,0.5013886,,,,
4.10130206,0.5015107,,,,
4.10180606,0.5013886,,,,
4.10231006,0.5007782,,,,
4.10281406,0.500412,,,,
4.10331806,0.499649,,,,
4.10382206,0.4997711,,,,
4.10432606,0.5017853,,,,
4.10483006,0.499527,,,,
4.10533406,0.5016328,,,,
4.10583806,0.5000153,,,,
4.10634206,0.5032502,,,,
4.10684606,0.4982757,,,,
4.10735006,0.4987945,,,,
4.10785406,0.4998932,,,,
4.10835806,0.5011445,,,,
4.10886206,0.5011445,,,,
4.10936606,0.5015107,,,,
4.10987006,0.5006561,,,,
4.11037406,0.5005341,,,,
4.11087806,0.4997711,,,,
4.11138206,0.5015107,,,,
4.11188606,0.5000153,,,,
4.11239006,0.5001678,,,,
4.11289406,0.4983978,,,,
4.11339806,0.4992828,,,,
4.11390206,0.5026398,,,,
4.11440606,0.4992828,,,,
4.11491006,0.5009003,,,,
4.11541406,0.499649,,,,
4.11591806,0.5007782,,,,
4.11642206,0.5021515,,,,
4.11692606,0.5010224,,,,
4.11743006,0.5010224,,,,
4.11793406,0.4997711,,,,
4.11843806,0.4991607,,,,
4.11894206,0.4997711,,,,
4.11944606,0.5007782,,,,
4.11995006,0.4987945,,,,
4.12045406,0.5015107,,,,
4.12095806,0.5015107,,,,
4.12146206,0.4994049,,,,
4.12196606,0.5001678,,,,
4.12247006,0.5000153,,,,
4.12297406,0.5020295,,,,
4.12347806,0.5012665,,,,
4.12398206,0.5000153,,,,
4.12448606,0.4989166,,,,
4.12499006,0.5019074,,,,
4.12549406,0.5007782,,,,
4.12599806,0.5016328,,,,
4.12650206,0.5013886,,,,
4.12700606,0.5015107,,,,
4.12751006,0.5012665,,,,
4.12801406,0.5002899,,,,
4.12851806,0.5005341,,,,
4.12902206,0.5006561,,,,
4.12952606,0.5015107,,,,
4.13003006,0.5013886,,,,
4.13053406,0.499649,,,,
4.13103806,0.5010224,,,,
4.13154206,0.5019074,,,,
4.13204606,0.5002899,,,,
4.13255006,0.5002899,,,,
4.13305406,0.5022736,,,,
4.13355806,0.5017853,,,,
4.13406206,0.5011445,,,,
4.13456606,0.4997711,,,,
4.13507006,0.4991607,,,,
4.13557406,0.500412,,,,
4.13607806,0.5002899,,,,
4.13658206,0.5011445,,,,
4.13708606,0.5022736,,,,
4.13759006,0.5010224,,,,
4.13809406,0.499527,,,,
4.13859806,0.5017853,,,,
4.13910206,0.5001678,,,,
4.13960606,0.5010224,,,,
4.14011006,0.5005341,,,,
4.14061406,0.5005341,,,,
4.14111806,0.5017853,,,,
4.14162206,0.5006561,,,,
4.14212606,0.5020295,,,,
4.14263006,0.5019074,,,,
4.14313406,0.500412,,,,
4.14363806,0.5005341,,,,
4.14414206,0.5017853,,,,
4.14464606,0.5013886,,,,
4.14515006,0.5016328,,,,
4.14565406,0.5007782,,,,
4.14615806,0.500412,,,,
4.14666206,0.4981536,,,,
4.14716606,0.5006561,,,,
4.14767006,0.5013886,,,,
4.14817406,0.5026398,,,,
4.14867806,0.5011445,,,,
4.14918206,0.5022736,,,,
4.14968606,0.4987945,,,,
4.15019006,0.5007782,,,,
4.15069406,0.5000153,,,,
4.15119806,0.5016328,,,,
4.15170206,0.5009003,,,,
4.15220606,0.5017853,,,,
4.15271006,0.5002899,,,,
4.15321406,0.5007782,,,,
4.15371806,0.5005341,,,,
4.15422206,0.5011445,,,,
4.15472606,0.5010224,,,,
4.15523006,0.5027619,,,,
4.15573406,0.502884,,,,
4.15623806,0.5010224,,,,
4.15674206,0.5005341,,,,
4.15724606,0.5010224,,,,
4.15775006,0.5000153,,,,
4.15825406,0.4998932,,,,
4.15875806,0.4998932,,,,
4.15926206,0.5001678,,,,
4.15976606,0.5005341,,,,
4.16027006,0.5007782,,,,
4.16077406,0.5012665,,,,
4.16127806,0.5013886,,,,
4.16178206,0.4986725,,,,
4.16228606,0.5012665,,,,
4.16279006,0.5027619,,,,
4.16329406,0.5006561,,,,
4.16379806,0.4994049,,,,
4.16430206,0.5013886,,,,
4.16480606,0.499527,,,,
4.16531006,0.4987945,,,,
4.16581406,0.4997711,,,,
4.16631806,0.5001678,,,,
4.16682206,0.5023957,,,,
4.16732606,0.500412,,,,
4.16783006,0.5015107,,,,
4.16833406,0.4997711,,,,
4.16883806,0.5002899,,,,
4.16934206,0.5002899,,,,
4.16984606,0.4997711,,,,
4.17035006,0.5022736,,,,
4.17085406,0.5002899,,,,
4.17135806,0.5019074,,,,
4.17186206,0.5022736,,,,
4.17236606,0.4989166,,,,
4.17287006,0.5021515,,,,
4.17337406,0.5007782,,,,
4.17387806,0.5023957,,,,
4.17438206,0.5000153,,,,
4.17488606,0.5009003,,,,
4.17539006,0.4998932,,,,
4.17589406,0.5025178,,,,
4.17639806,0.5017853,,,,
4.17690206,0.5013886,,,,
4.17740606,0.5005341,,,,
4.17791006,0.5000153,,,,
4.17841406,0.5016328,,,,
4.17891806,0.5027619,,,,
4.17942206,0.4998932,,,,
4.17992606,0.5031282,,,,
4.18043006,0.5007782,,,,
4.18093406,0.5016328,,,,
4.18143806,0.500412,,,,
4.18194206,0.4997711,,,,
4.18244606,0.5017853,,,,
4.18295006,0.4998932,,,,
4.18345406,0.499649,,,,
4.18395806,0.5012665,,,,
4.18446206,0.4986725,,,,
4.18496606,0.5007782,,,,
4.18547006,0.5013886,,,,
4.18597406,0.5007782,,,,
4.18647806,0.4998932,,,,
4.18698206,0.500412,,,,
4.18748606,0.5026398,,,,
4.18799006,0.5005341,,,,
4.18849406,0.5011445,,,,
4.18899806,0.5000153,,,,
4.18950206,0.5010224,,,,
4.19000606,0.5000153,,,,
4.19051006,0.5021515,,,,
4.19101406,0.5006561,,,,
4.19151806,0.5005341,,,,
4.19202206,0.5019074,,,,
4.19252606,0.500412,,,,
4.19303006,0.5038911,,,,
4.19353406,0.5025178,,,,
4.19403806,0.5007782,,,,
4.19454206,0.5020295,,,,
4.19504606,0.5019074,,,,
4.19555006,0.5022736,,,,
4.19605406,0.4998932,,,,
4.19655806,0.5009003,,,,
4.19706206,0.5034028,,,,
4.19756606,0.5009003,,,,
4.19807006,0.5017853,,,,
4.19857406,0.5013886,,,,
4.19907806,0.5007782,,,,
4.19958206,0.5011445,,,,
4.20008606,0.5010224,,,,
4.20059006,0.5006561,,,,
4.20109406,0.5013886,,,,
4.20159806,0.4997711,,,,
4.20210206,0.5011445,,,,
4.20260606,0.5000153,,,,
4.20311006,0.5002899,,,,
4.20361406,0.5019074,,,,
4.20411806,0.5005341,,,,
4.20462206,0.5027619,,,,
4.20512606,0.5015107,,,,
4.20563006,0.4990387,,,,
4.20613406,0.5007782,,,,
4.20663806,0.5002899,,,,
4.20714206,0.4979095,,,,
4.20764606,0.5001678,,,,
4.20815006,0.5016328,,,,
4.20865406,0.5013886,,,,
4.20915806,0.499649,,,,
4.20966206,0.5031282,,,,
4.21016606,0.5013886,,,,
4.21067006,0.500412,,,,
4.21117406,0.5006561,,,,
4.21167806,0.4983978,,,,
4.21218206,0.500412,,,,
4.21268606,0.5009003,,,,
4.21319006,0.500412,,,,
4.21369406,0.5023957,,,,
4.21419806,0.4985198,,,,
4.21470206,0.5025178,,,,
4.21520606,0.5015107,,,,
4.21571006,0.5020295,,,,
4.21621406,0.5012665,,,,
4.21671806,0.500412,,,,
4.21722206,0.5012665,,,,
4.21772606,0.499527,,,,
4.21823006,0.5006561,,,,
4.21873406,0.5010224,,,,
4.21923806,0.4991607,,,,
4.21974206,0.5002899,,,,
4.22024606,0.5006561,,,,
4.22075006,0.5019074,,,,
4.22125406,0.4997711,,,,
4.22175806,0.5007782,,,,
4.22226206,0.4977874,,,,
4.22276606,0.5001678,,,,
4.22327006,0.5012665,,,,
4.22377406,0.5026398,,,,
4.22427806,0.5000153,,,,
4.22478206,0.5010224,,,,
4.22528606,0.5027619,,,,
4.22579006,0.4994049,,,,
4.22629406,0.4997711,,,,
4.22679806,0.5009003,,,,
4.22730206,0.5017853,,,,
4.22780606,0.5012665,,,,
4.22831006,0.5007782,,,,
4.22881406,0.4989166,,,,
4.22931806,0.5005341,,,,
4.22982206,0.5009003,,,,
4.23032606,0.5010224,,,,
4.23083006,0.5019074,,,,
4.23133406,0.4992828,,,,
4.23183806,0.4994049,,,,
4.23234206,0.5002899,,,,
4.23284606,0.5005341,,,,
4.23335006,0.4994049,,,,
4.23385406,0.4997711,,,,
4.23435806,0.5011445,,,,
4.23486206,0.5022736,,,,
4.23536606,0.5025178,,,,
4.23587006,0.5013886,,,,
4.23637406,0.5012665,,,,
4.23687806,0.5012665,,,,
4.23738206,0.5012665,,,,
4.23788606,0.5016328,,,,
4.23839006,0.4998932,,,,
4.23889406,0.5012665,,,,
4.23939806,0.4985198,,,,
4.23990206,0.500412,,,,
4.24040606,0.5005341,,,,
4.24091006,0.500412,,,,
4.24141406,0.5010224,,,,
4.24191806,0.500412,,,,
4.24242206,0.4980316,,,,
4.24292606,0.5035249,,,,
4.24343006,0.5002899,,,,
4.24393406,0.5000153,,,,
4.24443806,0.4985198,,,,
4.24494206,0.4987945,,,,
4.24544606,0.4974212,,,,
4.24595006,0.5007782,,,,
4.24645406,0.5010224,,,,
4.24695806,0.5020295,,,,
4.24746206,0.5015107,,,,
4.24796606,0.4982757,,,,
4.24847006,0.5020295,,,,
4.24897406,0.4986725,,,,
4.24947806,0.5030061,,,,
4.24998206,0.5002899,,,,
4.25048606,0.4997711,,,,
4.25099006,0.5034028,,,,
4.25149406,0.5005341,,,,
4.25199806,0.5001678,,,,
4.25250206,0.5005341,,,,
4.25300606,0.5007782,,,,
4.25351006,0.499527,,,,
4.25401406,0.5010224,,,,
4.25451806,0.5005341,,,,
4.25502206,0.5009003,,,,
4.25552606,0.500412,,,,
4.25603006,0.4998932,,,,
4.25653406,0.5006561,,,,
4.25703806,0.4997711,,,,
4.25754206,0.4997711,,,,
4.25804606,0.5032502,,,,
4.25855006,0.5013886,,,,
4.25905406,0.5021515,,,,
4.25955806,0.5007782,,,,
4.26006206,0.5011445,,,,
4.26056606,0.5005341,,,,
4.26107006,0.5026398,,,,
4.26157406,0.500412,,,,
4.26207806,0.5000153,,,,
4.26258206,0.5020295,,,,
4.26308606,0.5012665,,,,
4.26359006,0.4985198,,,,
4.26409406,0.5012665,,,,
4.26459806,0.5017853,,,,
4.26510206,0.4987945,,,,
4.26560606,0.5012665,,,,
4.26611006,0.5005341,,,,
4.26661406,0.5012665,,,,
4.26711806,0.5030061,,,,
4.26762206,0.5023957,,,,
4.26812606,0.5012665,,,,
4.26863006,0.4990387,,,,
4.26913406,0.5021515,,,,
4.26963806,0.5015107,,,,
4.27014206,0.499527,,,,
4.27064606,0.5001678,,,,
4.27115006,0.499527,,,,
4.27165406,0.5016328,,,,
4.27215806,0.5011445,,,,
4.27266206,0.5006561,,,,
4.27316606,0.4998932,,,,
4.27367006,0.5007782,,,,
4.27417406,0.5007782,,,,
4.27467806,0.5005341,,,,
4.27518206,0.5010224,,,,
4.27568606,0.500412,,,,
4.27619006,0.5019074,,,,
4.27669406,0.5021515,,,,
4.27719806,0.5012665,,,,
4.27770206,0.500412,,,,
4.27820606,0.5006561,,,,
4.27871006,0.5016328,,,,
4.27921406,0.5023957,,,,
4.27971806,0.5010224,,,,
4.28022206,0.5000153,,,,
4.28072606,0.499527,,,,
4.28123006,0.5009003,,,,
4.28173406,0.5017853,,,,
4.28223806,0.5016328,,,,
4.28274206,0.5009003,,,,
4.28324606,0.5001678,,,,
4.28375006,0.5006561,,,,
4.28425406,0.5038911,,,,
4.28475806,0.5010224,,,,
4.28526206,0.5021515,,,,
4.28576606,0.5002899,,,,
4.28627006,0.5009003,,,,
4.28677406,0.5007782,,,,
4.28727806,0.5015107,,,,
4.28778206,0.5001678,,,,
4.28828606,0.5021515,,,,
4.28879006,0.5005341,,,,
4.28929406,0.5009003,,,,
4.28979806,0.5017853,,,,
4.29030206,0.500412,,,,
4.29080606,0.5012665,,,,
4.29131006,0.500412,,,,
4.29181406,0.5011445,,,,
4.29231806,0.5026398,,,,
4.29282206,0.5005341,,,,
4.29332606,0.4992828,,,,
4.29383006,0.5009003,,,,
4.29433406,0.4990387,,,,
4.29483806,0.5009003,,,,
4.29534206,0.4997711,,,,
4.29584606,0.5030061,,,,
4.29635006,0.5015107,,,,
4.29685406,0.499527,,,,
4.29735806,0.5025178,,,,
4.29786206,0.5000153,,,,
4.29836606,0.5000153,,,,
4.29887006,0.500412,,,,
4.29937406,0.5002899,,,,
4.29987806,0.5012665,,,,
4.30038206,0.5022736,,,,
4.30088606,0.5002899,,,,
4.30139006,0.5006561,,,,
4.30189406,0.4997711,,,,
4.30239806,0.4991607,,,,
4.30290206,0.500412,,,,
4.30340606,0.5012665,,,,
4.30391006,0.5006561,,,,
4.30441406,0.5006561,,,,
4.30491806,0.500412,,,,
4.30542206,0.5013886,,,,
4.30592606,0.5025178,,,,
4.30643006,0.5019074,,,,
4.30693406,0.5016328,,,,
4.30743806,0.500412,,,,
4.30794206,0.5005341,,,,
4.30844606,0.5015107,,,,
4.30895006,0.5017853,,,,
4.30945406,0.5002899,,,,
4.30995806,0.5032502,,,,
4.31046206,0.5020295,,,,
4.31096606,0.5009003,,,,
4.31147006,0.5013886,,,,
4.31197406,0.5016328,,,,
4.31247806,0.5016328,,,,
4.31298206,0.5010224,,,,
4.31348606,0.5010224,,,,
4.31399006,0.5032502,,,,
4.31449406,0.5019074,,,,
4.31499806,0.5005341,,,,
4.31550206,0.5016328,,,,
4.31600606,0.5023957,,,,
4.31651006,0.499649,,,,
4.31701406,0.4990387,,,,
4.31751806,0.5034028,,,,
4.31802206,0.4998932,,,,
4.31852606,0.5031282,,,,
4.31903006,0.5015107,,,,
4.31953406,0.5009003,,,,
4.32003806,0.5021515,,,,
4.32054206,0.5001678,,,,
4.32104606,0.4986725,,,,
4.32155006,0.5010224,,,,
4.32205406,0.5009003,,,,
4.32255806,0.499649,,,,
4.32306206,0.4985198,,,,
4.32356606,0.5007782,,,,
4.32407006,0.499527,,,,
4.32457406,0.5016328,,,,
4.32507806,0.5021515,,,,
4.32558206,0.4994049,,,,
4.32608606,0.4990387,,,,
4.32659006,0.5010224,,,,
4.32709406,0.5012665,,,,
4.32759806,0.5011445,,,,
4.32810206,0.5011445,,,,
4.32860606,0.5009003,,,,
4.32911006,0.4997711,,,,
4.32961406,0.499649,,,,
4.33011806,0.5011445,,,,
4.33062206,0.5001678,,,,
4.33112606,0.4989166,,,,
4.33163006,0.499649,,,,
4.33213406,0.5000153,,,,
4.33263806,0.5001678,,,,
4.33314206,0.5017853,,,,
4.33364606,0.5015107,,,,
4.33415006,0.5006561,,,,
4.33465406,0.4989166,,,,
4.33515806,0.4994049,,,,
4.33566206,0.5021515,,,,
4.33616606,0.5019074,,,,
4.33667006,0.5030061,,,,
4.33717406,0.5002899,,,,
4.33767806,0.5013886,,,,
4.33818206,0.4987945,,,,
4.33868606,0.499649,,,,
4.33919006,0.5005341,,,,
4.33969406,0.5021515,,,,
4.34019806,0.5013886,,,,
4.34070206,0.5002899,,,,
4.34120606,0.4992828,,,,
4.34171006,0.5020295,,,,
4.34221406,0.4997711,,,,
4.34271806,0.5032502,,,,
4.34322206,0.5015107,,,,
4.34372606,0.5017853,,,,
4.34423006,0.499527,,,,
4.34473406,0.5002899,,,,
4.34523806,0.499527,,,,
4.34574206,0.5000153,,,,
4.34624606,0.5010224,,,,
4.34675006,0.5030061,,,,
4.34725406,0.5013886,,,,
4.34775806,0.4998932,,,,
4.34826206,0.4994049,,,,
4.34876606,0.5010224,,,,
4.34927006,0.5020295,,,,
4.34977406,0.5013886,,,,
4.35027806,0.5015107,,,,
4.35078206,0.5006561,,,,
4.35128606,0.5002899,,,,
4.35179006,0.4997711,,,,
4.35229406,0.502884,,,,
4.35279806,0.5023957,,,,
4.35330206,0.5021515,,,,
4.35380606,0.5002899,,,,
4.35431006,0.5000153,,,,
4.35481406,0.5027619,,,,
4.35531806,0.5002899,,,,
4.35582206,0.5007782,,,,
4.35632606,0.5015107,,,,
4.35683006,0.499527,,,,
4.35733406,0.5013886,,,,
4.35783806,0.5020295,,,,
4.35834206,0.499649,,,,
4.35884606,0.5022736,,,,
4.35935006,0.5011445,,,,
4.35985406,0.4991607,,,,
4.36035806,0.4992828,,,,
4.36086206,0.5007782,,,,
4.36136606,0.5002899,,,,
4.36187006,0.5010224,,,,
4.36237406,0.499649,,,,
4.36287806,0.5001678,,,,
4.36338206,0.5000153,,,,
4.36388606,0.5025178,,,,
4.36439006,0.5009003,,,,
4.36489406,0.5020295,,,,
4.36539806,0.5016328,,,,
4.36590207,0.5013886,,,,
4.36640607,0.5017853,,,,
4.36691007,0.5005341,,,,
4.36741407,0.5021515,,,,
4.36791807,0.499527,,,,
4.36842207,0.5002899,,,,
4.36892607,0.5006561,,,,
4.36943007,0.5001678,,,,
4.36993407,0.5007782,,,,
4.37043807,0.5001678,,,,
4.37094207,0.5001678,,,,
4.37144607,0.5002899,,,,
4.37195007,0.5011445,,,,
4.37245407,0.5026398,,,,
4.37295807,0.5012665,,,,
4.37346207,0.5011445,,,,
4.37396607,0.5009003,,,,
4.37447007,0.5021515,,,,
4.37497407,0.5005341,,,,
4.37547807,0.5009003,,,,
4.37598207,0.5017853,,,,
4.37648607,0.4998932,,,,
4.37699007,0.5001678,,,,
4.37749407,0.5002899,,,,
4.37799807,0.5000153,,,,
4.37850207,0.5007782,,,,
4.37900607,0.5019074,,,,
4.37951007,0.5010224,,,,
4.38001407,0.5012665,,,,
4.38051807,0.4989166,,,,
4.38102207,0.5025178,,,,
4.38152607,0.4998932,,,,
4.38203007,0.499527,,,,
4.38253407,0.5015107,,,,
4.38303807,0.4986725,,,,
4.38354207,0.4985198,,,,
4.38404607,0.5017853,,,,
4.38455007,0.500412,,,,
4.38505407,0.4997711,,,,
4.38555807,0.4997711,,,,
4.38606207,0.499527,,,,
4.38656607,0.5019074,,,,
4.38707007,0.5010224,,,,
4.38757407,0.5011445,,,,
4.38807807,0.4991607,,,,
4.38858207,0.4997711,,,,
4.38908607,0.5006561,,,,
4.38959007,0.5016328,,,,
4.39009407,0.499527,,,,
4.39059807,0.5017853,,,,
4.39110207,0.5016328,,,,
4.39160607,0.499527,,,,
4.39211007,0.4997711,,,,
4.39261407,0.5010224,,,,
4.39311807,0.5011445,,,,
4.39362207,0.5001678,,,,
4.39412607,0.5005341,,,,
4.39463007,0.5007782,,,,
4.39513407,0.499527,,,,
4.39563807,0.5015107,,,,
4.39614207,0.500412,,,,
4.39664607,0.5026398,,,,
4.39715007,0.4998932,,,,
4.39765407,0.5000153,,,,
4.39815807,0.4986725,,,,
4.39866207,0.500412,,,,
4.39916607,0.500412,,,,
4.39967007,0.5013886,,,,
4.40017407,0.5010224,,,,
4.40067807,0.5010224,,,,
4.40118207,0.5022736,,,,
4.40168607,0.5015107,,,,
4.40219007,0.5011445,,,,
4.40269407,0.5013886,,,,
4.40319807,0.5001678,,,,
4.40370207,0.5009003,,,,
4.40420607,0.5000153,,,,
4.40471007,0.4991607,,,,
4.40521407,0.5011445,,,,
4.40571807,0.5016328,,,,
4.40622207,0.5011445,,,,
4.40672607,0.4997711,,,,
4.40723007,0.5006561,,,,
4.40773407,0.4998932,,,,
4.40823807,0.5012665,,,,
4.40874207,0.5005341,,,,
4.40924607,0.5015107,,,,
4.40975007,0.5007782,,,,
4.41025407,0.5012665,,,,
4.41075807,0.5012665,,,,
4.41126207,0.5013886,,,,
4.41176607,0.5013886,,,,
4.41227007,0.4998932,,,,
4.41277407,0.5023957,,,,
4.41327807,0.5021515,,,,
4.41378207,0.500412,,,,
4.41428607,0.5025178,,,,
4.41479007,0.5022736,,,,
4.41529407,0.5026398,,,,
4.41579807,0.5006561,,,,
4.41630207,0.5001678,,,,
4.41680607,0.500412,,,,
4.41731007,0.4991607,,,,
4.41781407,0.5015107,,,,
4.41831807,0.5011445,,,,
4.41882207,0.5007782,,,,
4.41932607,0.5021515,,,,
4.41983007,0.5012665,,,,
4.42033407,0.5020295,,,,
